id;x;y;g
176521;-1,43185159112475;0,784327697259162;#070707
923037;1,65956453629622;0,652634392370361;#020202
329990;-0,79575773774595;1,64691884428081;#000000
354615;-0,693982721205342;1,32427024730325;#000000
218623;-1,25798593786788;0,00733719841523323;#0C0C0C
702815;0,747830013119939;1,06088363752565;#0A0A0A
727359;0,849605029660548;1,27159292534773;#050505
108946;-1,71173288661142;0,725065710059202;#000000
621913;0,412820583673771;1,10039162899229;#020202
708305;0,7690331415659;-1,37544250291718;#000000
121231;-1,66084537834112;0,744819705792522;#000000
820560;1,23550196737702;1,15965361619225;#010101
110997;-1,70325163523304;0,705311714325881;#000000
395719;-0,524357693637662;0,376078452103878;#040404
544548;0,0905330312951787;-1,92196971820571;#000000
366122;-0,64733583862423;-0,27580340709569;#000000
190823;-1,37248283147606;1,00820631557012;#030303
917031;1,63412078216107;-0,25604941136237;#000000
239862;-1,16893279839485;1,75227348819185;#010101
770516;1,02771130860661;0,290477803926157;#050505
797228;1,1379675765256;-0,28897273758457;#080808
801407;1,15493007928237;-0,835499952873097;#010101
527708;0,0226830202681066;1,08063763325897;#000000
585257;0,260158058862859;-0,26921874185125;#070707
925090;1,6680457876746;0,61971106614816;#000000
818720;1,22702071599864;-0,209956754651289;#010101
291282;-0,956901513935246;0,303647134415037;#030303
751229;0,947139420511964;-0,822330622384217;#030303
493146;-0,121498253164422;-0,591867338828814;#000000
203285;-1,32159532320576;-0,137525436962448;#000000
612736;0,374654952471043;0,843589684459123;#030303
749180;0,93865816913358;-0,815745957139776;#000000
589355;0,277120561619627;-0,28238807234013;#020202
755306;0,964101923268732;-0,697221982739855;#000000
518464;-0,0154826109346214;1,26500826010329;#030303
754268;0,95986129757954;-0,605036669317694;#000000
392955;-0,537079570705238;-1,65199844318367;#050505
176651;-1,43185159112475;-0,0716787845180477;#050505
432560;-0,37169516882675;0,527525752725999;#000000
771720;1,0319519342958;-0,894761940073057;#020202
365074;-0,651576464313422;-0,117771441229128;#070707
934411;1,70621141887733;-0,0716787845180477;#000000
203256;-1,32159532320576;0,0534298551263138;#0B0B0B
884084;1,49842076010692;0,922605667392404;#050505
359974;-0,672779592759382;-0,24946474611793;#000000
934335;1,70621141887733;0,428755774059398;#070707
689602;0,692701879160443;0,409001778326078;#000000
757053;0,972583174647116;1,28476225583661;#060606
372267;-0,621892084489078;-0,28238807234013;#000000
387736;-0,558282699151198;-1,0001165839841;#020202
127443;-1,63540162420597;0,297062469170597;#010101
219466;-1,25374531217869;1,19916160765889;#000000
895369;1,54506764268804;0,784327697259162;#000000
596369;0,306804941443971;0,731650375303642;#000000
361183;-0,66853896707019;-1,46762781633934;#010101
323804;-0,821201491881102;1,9234747845473;#000000
628091;0,438264337808923;0,876513010681323;#000000
147955;-1,55058911042213;0,0863531813485142;#030303
213514;-1,27918906631384;-0,0650941192736076;#000000
936445;1,71469267025572;0,0205065289041134;#000000
521539;-0,00276073386704541;1,24525426436997;#000000
764520;1,00226755447146;-0,684052652250975;#090909
859753;1,39664574356632;-0,690637317495415;#000000
312838;-0,867848374462215;-0,0387554582958473;#000000
172548;-1,44881409388152;-0,0255861278069672;#040404
921038;1,65108328491784;0,329985795392797;#000000
725486;0,841123778282164;0,119276507570715;#000000
927143;1,67652703905299;0,58678773992596;#010101
316988;-0,850885871705446;-0,394327381495611;#000000
321054;-0,833923368948678;-0,196787424162409;#050505
614914;0,383136203849427;-0,012416797318087;#030303
630325;0,446745589187307;-0,348234724784531;#020202
624398;0,421301835052155;-1,77710708282803;#000000
839047;1,31183322978248;0,797497027748043;#0B0B0B
788097;1,09980194532288;-0,848669283361977;#060606
406274;-0,481951436745742;-1,69809109989475;#010101
319013;-0,842404620327062;-0,24288008087349;#000000
729782;0,858086281038932;-1,1976565413173;#000000
479613;-0,176626387123918;0,863343680192443;#040404
772548;1,036192559985;0,395832447837198;#000000
482070;-0,168145135745534;-1,82978440478355;#000000
515395;-0,0282044880021974;1,24525426436997;#050505
742036;0,908973789309236;-0,973777923006338;#020202
582170;0,247436181795283;-0,170448763184649;#0C0C0C
119176;-1,6693266297195;0,790912362503602;#000000
378426;-0,596448330353926;-0,381158051006731;#090909
553370;0,128698662497907;0,672388388103681;#010101
615806;0,387376829538619;0,856759014948003;#030303
586280;0,264398684552051;-0,26263407660681;#010101
753273;0,955620671890348;-0,795991961406456;#010101
465273;-0,235995146772606;0,889682341170204;#000000
790069;1,10828319670126;-0,348234724784531;#000000
204294;-1,31735469751657;-0,0387554582958473;#040404
131545;-1,6184391214492;0,257554477703956;#010101
279009;-1,00778902220555;0,204877155748436;#000000
588535;0,272879935930435;-1,62565978220591;#030303
285224;-0,982345268070399;-0,26263407660681;#010101
706880;0,764792515876707;1,26500826010329;#040404
776640;1,05315506274176;0,422171108814958;#020202
352981;-0,702463972583726;-1,40178116389494;#030303
807285;1,18037383341752;0,916021002147964;#040404
850260;1,35848011236359;1,13331495521449;#000000
813614;1,20581758755268;-0,30214206807345;#010101
322195;-0,829682743259486;-0,967193257761898;#000000
778563;1,06163631412015;1,24525426436997;#010101
723575;0,832642526903779;-0,782822630917576;#000000
753240;0,955620671890348;-0,578698008339934;#000000
916932;1,63412078216107;0,395832447837198;#000000
427442;-0,39289829727271;0,514356422237119;#000000
160250;-1,49970160215182;0,0402605246374336;#000000
715071;0,798717521390244;1,27159292534773;#000000
363236;-0,660057715691806;-1,50055114256154;#000000
325152;-0,81696086619191;-0,209956754651289;#040404
416184;-0,439545179853822;0,474848430770479;#060606
591213;0,285601812998011;0,968698324103485;#010101
272937;-1,0332327763407;-0,26921874185125;#010101
319120;-0,842404620327062;-0,947439262028578;#000000
937452;1,71893329594491;0,132445838059595;#000000
311902;-0,872089000151406;-0,618205999806574;#0A0A0A
338241;-0,761832732232414;1,25842359485885;#010101
767434;1,01498943153904;0,356324456370557;#000000
347365;-0,723667101029686;1,86421279734734;#000000
696028;0,718145633295595;-1,44787382060602;#050505
552347;0,124458036808715;0,665803722859241;#000000
775617;1,04891443705257;0,415586443570518;#000000
717379;0,807198772768628;-0,440420038206692;#0C0C0C
113036;-1,69477038385466;0,764573701525842;#000000
390376;-0,545560822083622;1,84445880161401;#000000
344781;-0,736388978097262;-1,34910384193942;#000000
617851;0,395858080917003;0,876513010681323;#000000
198165;-1,34279845165172;-0,137525436962448;#050505
310902;-0,876329625840598;-0,776237965673136;#000000
588145;0,272879935930435;0,942359663125724;#000000
753032;0,955620671890348;0,790912362503602;#010101
379452;-0,592207704664734;-0,394327381495611;#000000
136674;-1,59723599300324;0,198292490503995;#000000
409836;-0,464988933988974;1,81812014063625;#000000
580383;0,238954930416899;-1,88904639198351;#000000
323227;-0,825442117570294;-1,01987057971742;#060606
108969;-1,71173288661142;0,57361840943708;#000000
143857;-1,5675516131789;0,0995225118373943;#000000
717143;0,807198772768628;1,11356095948117;#0A0A0A
349907;-0,715185849651302;-1,38861183340606;#020202
936381;1,71469267025572;0,441925104548278;#080808
211467;-1,28767031769222;-0,0716787845180477;#0A0A0A
311846;-0,872089000151406;-0,24946474611793;#0B0B0B
838228;1,30759260409328;-0,552359347362173;#040404
731640;0,866567532417316;0,0534298551263138;#000000
474710;-0,197829515569878;-0,565528677851054;#000000
689603;0,692701879160443;0,402417113081638;#000000
874078;1,456014503215;-0,618205999806574;#000000
752242;0,951380046201156;-0,749899304695376;#000000
733691;0,8750487837957;0,0336758593929935;#000000
663924;0,586686236930643;0,922605667392404;#000000
890241;1,52386451424208;0,837005019214683;#050505
870749;1,44329262614743;1,07405296801453;#090909
909847;1,60443640233672;-0,150694767451329;#070707
401062;-0,503154565191702;-1,09230189740626;#040404
165376;-1,47849847370586;0,000752533170793151;#050505
448971;-0,303845157799678;0,349739791126117;#000000
843379;1,32879573253924;-0,756483969939816;#090909
281832;-0,995067145137975;1,84445880161401;#050505
115082;-1,68628913247627;0,777743032014722;#010101
403690;-0,490432688124126;1,83128947112513;#010101
565641;0,179586170768211;0,784327697259162;#000000
320078;-0,838163994637871;-0,512851355895533;#000000
914834;1,62563953078268;0,725065710059202;#070707
514447;-0,0324451136913894;0,744819705792522;#090909
361189;-0,66853896707019;-1,50713580780598;#000000
723586;0,832642526903779;-0,855253948606417;#0B0B0B
913964;1,62139890509349;-0,28897273758457;#040404
327940;-0,804238989124334;1,66008817476969;#000000
484118;-0,15966388436715;-1,82978440478355;#000000
725631;0,841123778282164;-0,835499952873097;#040404
784865;1,0870800682553;0,204877155748436;#030303
316031;-0,855126497394638;-0,835499952873097;#010101
763527;0,998026928782268;-0,888177274828617;#000000
323846;-0,821201491881102;1,64691884428081;#000000
740669;0,904733163620044;1,28476225583661;#000000
122312;-1,65660475265193;0,369493786859437;#000000
753222;0,955620671890348;-0,460174033940012;#000000
132572;-1,61419849576001;0,237800481970636;#080808
908848;1,60019577664753;-0,315311398562331;#0C0C0C
165378;-1,47849847370586;-0,012416797318087;#010101
187666;-1,38520470854364;1,56790286134753;#010101
652024;0,535798728660339;-1,63224444745035;#020202
134472;-1,60571724438162;1,21233093814777;#000000
444877;-0,320807660556446;0,336570460637237;#030303
574241;0,213511176281747;-1,90221572247239;#000000
180744;-1,41488908836798;-0,0519247887847275;#060606
779745;1,06587693980934;0,204877155748436;#000000
684775;0,671498750714483;-1,52030513829486;#000000
748158;0,934417543444388;-0,828915287628657;#050505
857708;1,38816449218793;-0,710391313228735;#000000
482918;-0,163904510056342;-0,670883321762095;#0C0C0C
376475;-0,60492958173231;-1,01987057971742;#000000
107942;-1,71597351230062;0,5933724051704;#000000
189794;-1,37672345716525;1,04112964179233;#000000
625423;0,425542460741347;-1,78369174807247;#000000
396971;-0,52011706794847;-1,12522522362846;#000000
327338;-0,808479614813526;-1,11864055838402;#060606
114052;-1,69052975816546;0,817251023481363;#000000
218366;-1,25798593786788;1,69959616623633;#070707
160251;-1,49970160215182;0,0336758593929935;#0C0C0C
320148;-0,838163994637871;-0,973777923006338;#010101
126296;-1,63964224989516;1,10697629423673;#010101
459536;-0,261438900907758;-1,79027641331691;#030303
644806;0,506114348835995;-1,30301118522834;#000000
860754;1,40088636925551;-0,539190016873293;#000000
401052;-0,503154565191702;-1,02645524496186;#040404
440746;-0,337770163313214;0,56703374419264;#040404
312941;-0,867848374462215;-0,716975978473175;#000000
359973;-0,672779592759382;-0,24288008087349;#000000
913871;1,62139890509349;0,323401130148357;#000000
746126;0,925936292066004;-0,934269931539698;#000000
583077;0,251676807484475;0,59995707041484;#000000
932339;1,69773016749895;0,0863531813485142;#030303
632188;0,455226840565691;0,869928345436883;#020202
403902;-0,490432688124126;0,435340439303838;#000000
790062;1,10828319670126;-0,30214206807345;#000000
476528;-0,189348264191494;0,948944328370164;#040404
594694;0,298323690065587;-1,72442976087251;#000000
216580;-1,26646718924626;-0,0255861278069672;#000000
444842;-0,320807660556446;0,56703374419264;#000000
189789;-1,37672345716525;1,07405296801453;#0B0B0B
861802;1,4051269949447;-0,697221982739855;#000000
350446;-0,71094522396211;1,80495081014737;#090909
650576;0,531558102971147;1,15965361619225;#050505
202231;-1,32583594889495;0,0600145203707538;#000000
940499;1,73165517301248;0,297062469170597;#000000
527703;0,0226830202681066;1,11356095948117;#000000
573217;0,209270550592555;-1,90221572247239;#000000
811393;1,19733633617429;0,837005019214683;#040404
385484;-0,566763950529582;0,343155125881677;#010101
418565;-0,431063928475438;-1,71784509562807;#070707
315017;-0,85936712308383;-0,901346605317497;#090909
322821;-0,825442117570294;1,65350350952525;#010101
235040;-1,19013592684081;-0,209956754651289;#040404
789952;1,10828319670126;0,422171108814958;#000000
387414;-0,558282699151198;1,12014562472561;#070707
821706;1,23974259306621;0,356324456370557;#0B0B0B
346349;-0,727907726718878;1,81153547539181;#030303
249380;-1,13076716719212;-0,23629541562905;#050505
283176;-0,990826519448783;-0,26263407660681;#010101
318725;-0,842404620327062;1,65350350952525;#070707
139754;-1,58451411593566;0,145615168548475;#000000
526668;0,0184423945789146;1,18599227717001;#000000
371246;-0,62613271017827;-0,30214206807345;#000000
719188;0,815680024147011;1,13331495521449;#000000
560570;0,158383042322251;0,461679100281599;#000000
648577;0,523076851592763;0,837005019214683;#0C0C0C
375466;-0,609170207421502;-1,11864055838402;#010101
832122;1,28214884995813;-0,802576626650896;#010101
348886;-0,719426475340494;-1,40836582913938;#000000
137699;-1,59299536731405;0,191707825259555;#000000
940505;1,73165517301248;0,257554477703956;#000000
869987;1,43905200045824;-0,651129326028774;#000000
313926;-0,863607748773022;-0,460174033940012;#000000
271832;-1,03747340202989;0,264139142948396;#000000
413116;-0,452267056921398;0,448509769792718;#000000
425202;-0,401379548651094;1,77861214916961;#080808
750137;0,942898794822772;-0,374573385762291;#000000
731755;0,866567532417316;-0,703806647984295;#020202
470390;-0,214792018326646;0,909436336903524;#010101
340285;-0,75335148085403;1,28476225583661;#000000
112030;-1,69901100954385;0,646049727125921;#000000
724668;0,836883152592972;-1,23716453278394;#000000
375255;-0,609170207421502;0,270723808192836;#010101
726512;0,845364403971355;0,106107177081834;#000000
200042;-1,33431720027334;0,988452319836805;#060606
115084;-1,68628913247627;0,764573701525842;#000000
765537;1,00650818016065;-0,637959995539894;#000000
217594;-1,26222656355707;0,0402605246374336;#090909
357086;-0,685501469826958;-1,4610431510949;#050505
485146;-0,155423258677958;-1,85612306576131;#000000
224605;-1,23254218373273;1,07405296801453;#020202
135495;-1,60147661869243;1,21891560339221;#090909
752241;0,951380046201156;-0,743314639450936;#000000
166398;-1,47425784801667;0,0139218636596733;#010101
597533;0,311045567133163;-0,190202758917969;#0A0A0A
561956;0,162623668011443;-1,92196971820571;#000000
930223;1,68924891612056;0,534110417970439;#000000
448265;-0,30808578348887;-1,74418375660583;#010101
316029;-0,855126497394638;-0,822330622384217;#030303
802278;1,15917070497156;0,171953829526235;#040404
415982;-0,439545179853822;1,80495081014737;#000000
686529;0,679980002092867;0,415586443570518;#050505
107939;-1,71597351230062;0,61312640090372;#000000
361094;-0,66853896707019;-0,881592609584177;#050505
937468;1,71893329594491;0,0270911941485535;#020202
316027;-0,855126497394638;-0,809161291895336;#000000
338183;-0,761832732232414;1,64033417903637;#000000
907828;1,59595515095834;-0,341650059540091;#030303
592665;0,289842438687203;-1,84953840051687;#000000
132528;-1,61419849576001;0,527525752725999;#080808
723584;0,832642526903779;-0,842084618117537;#010101
403905;-0,490432688124126;0,415586443570518;#000000
451022;-0,295363906421294;0,329985795392797;#000000
317066;-0,850885871705446;-0,907931270561938;#000000
460559;-0,257198275218566;-1,78369174807247;#000000
721530;0,824161275525396;-0,802576626650896;#000000
481892;-0,168145135745534;-0,657713991273215;#050505
587304;0,268639310241243;-0,26263407660681;#000000
587518;0,268639310241243;-1,67175243891699;#000000
325281;-0,81696086619191;-1,05937857118406;#040404
565023;0,175345545079019;-1,88904639198351;#0B0B0B
761445;0,989545677403884;-0,664298656517655;#010101
805462;1,17189258203914;-0,565528677851054;#0A0A0A
270887;-1,04171402771909;-0,25604941136237;#020202
474492;-0,197829515569878;0,869928345436883;#060606
794085;1,12524569945803;0,178538494770675;#000000
470373;-0,214792018326646;1,02137564605901;#010101
314969;-0,85936712308383;-0,585282673584374;#000000
326304;-0,812720240502718;-1,05279390593962;#000000
396026;-0,524357693637662;-1,64541377793923;#060606
584229;0,255917433173667;-0,24288008087349;#0B0B0B
754279;0,95986129757954;-0,677467987006535;#000000
142830;-1,57179223886809;0,119276507570715;#000000
595305;0,302564315754779;0,995036985081245;#030303
309870;-0,880570251529791;-0,723560643717615;#010101
375534;-0,609170207421502;-1,56639779500595;#030303
436999;-0,354732666069982;-1,73101442611695;#080808
624400;0,421301835052155;-1,79027641331691;#010101
112012;-1,69901100954385;0,764573701525842;#000000
797274;1,1379675765256;-0,591867338828814;#000000
583025;0,251676807484475;0,942359663125724;#0A0A0A
435671;-0,358973291759174;0,270723808192836;#020202
392876;-0,537079570705238;-1,1318098888729;#030303
542104;0,0820517799167947;0,685557718592561;#020202
894339;1,54082701699884;0,823835688725803;#020202
668081;0,603648739687411;0,520941087481559;#030303
924167;1,66380516198541;-0,0453401235402874;#000000
638290;0,480670594700843;1,14648428570337;#000000
646911;0,514595600214379;-1,67833710416143;#000000
736770;0,887770660863276;-0,012416797318087;#000000
318012;-0,846645246016254;-0,394327381495611;#010101
647723;0,518836225903571;-0,28238807234013;#010101
763491;0,998026928782268;-0,651129326028774;#000000
582430;0,247436181795283;-1,88246172673907;#050505
188767;-1,38096408285445;1,06088363752565;#030303
621329;0,408579957984579;-1,79686107856135;#020202
872801;1,45177387752581;1,04771430703677;#020202
567732;0,188067422146595;0,501187091748239;#010101
806272;1,17613320772833;0,843589684459123;#070707
760456;0,985305051714692;-0,894761940073057;#000000
711372;0,781755018633476;-1,34251917669498;#000000
419055;-0,426823302786246;1,79836614490293;#000000
731779;0,866567532417316;-0,861838613850857;#050505
418230;-0,431063928475438;0,488017761259359;#000000
377299;-0,600688956043118;0,297062469170597;#0C0C0C
315949;-0,855126497394638;-0,29555740282901;#000000
109999;-1,70749226092223;0,534110417970439;#030303
921123;1,65108328491784;-0,22971075038461;#000000
324114;-0,821201491881102;-0,117771441229128;#000000
331999;-0,787276486367566;1,90372078881398;#000000
219503;-1,25374531217869;0,955528993614604;#090909
321166;-0,833923368948678;-0,934269931539698;#000000
448982;-0,303845157799678;0,277308473437276;#010101
929269;1,68500829043137;0,073183850859634;#020202
778561;1,06163631412015;1,25842359485885;#030303
718307;0,81143939845782;0,191707825259555;#000000
695752;0,718145633295595;0,369493786859437;#000000
529798;0,0311642716464906;0,804081692992483;#000000
831867;1,28214884995813;0,876513010681323;#010101
280105;-1,00354839651636;-0,26921874185125;#020202
937448;1,71893329594491;0,158784499037355;#070707
878950;1,47721763166096;1,01479098081457;#0B0B0B
544138;0,0905330312951787;0,777743032014722;#060606
115077;-1,68628913247627;0,810666358236923;#010101
317067;-0,850885871705446;-0,914515935806378;#000000
799320;1,14644882790399;-0,578698008339934;#010101
635658;0,467948717633267;-1,75076842185027;#010101
937465;1,71893329594491;0,0468451898818737;#000000
298456;-0,927217134110902;0,264139142948396;#0C0C0C
319022;-0,842404620327062;-0,30214206807345;#030303
136671;-1,59723599300324;0,218046486237316;#000000
600823;0,323767444200739;-1,62565978220591;#000000
304609;-0,90177337997575;0,204877155748436;#0B0B0B
822908;1,2439832187554;-0,815745957139776;#040404
406764;-0,47771081105655;1,81812014063625;#030303
771543;1,0319519342958;0,270723808192836;#050505
821614;1,23974259306621;0,962113658859044;#010101
706914;0,764792515876707;1,04112964179233;#000000
656119;0,552761231417107;-1,62565978220591;#000000
932340;1,69773016749895;0,0797685161040741;#000000
308478;-0,884810877218982;1,69959616623633;#020202
937410;1,71893329594491;0,409001778326078;#000000
190821;-1,37248283147606;1,02137564605901;#000000
901511;1,57051139682319;0,797497027748043;#050505
128470;-1,63116099851678;0,277308473437276;#050505
383326;-0,575245201907966;1,06746830277009;#020202
119234;-1,6693266297195;0,409001778326078;#040404
344375;-0,736388978097262;1,32427024730325;#0B0B0B
440073;-0,342010789002406;-1,74418375660583;#000000
255525;-1,10532341305697;-0,24288008087349;#000000
401641;-0,49891393950251;1,83787413636957;#000000
810367;1,1930957104851;0,850174349703563;#000000
493228;-0,121498253164422;-1,1318098888729;#000000
639751;0,484911220390035;-1,73101442611695;#020202
272854;-1,0332327763407;0,277308473437276;#020202
586499;0,264398684552051;-1,70467576513919;#060606
933371;1,70197079318814;0,0336758593929935;#000000
546186;0,0990142826735627;0,777743032014722;#010101
185620;-1,39368595992202;1,55473353085865;#010101
557450;0,145661165254675;0,777743032014722;#000000
478803;-0,18086701281311;-0,545774682117733;#050505
938483;1,7231739216341;0,0863531813485142;#000000
753271;0,955620671890348;-0,782822630917576;#030303
121241;-1,66084537834112;0,678973053348121;#000000
540073;0,0735705285384107;0,57361840943708;#000000
127448;-1,63540162420597;0,264139142948396;#000000
319017;-0,842404620327062;-0,26921874185125;#060606
226846;-1,22406093235434;-0,196787424162409;#000000
617987;0,395858080917003;-0,0190014625625271;#010101
428468;-0,388657671583518;0,501187091748239;#000000
360933;-0,66853896707019;0,178538494770675;#020202
912849;1,6171582794043;0,310231799659477;#080808
932333;1,69773016749895;0,125861172815155;#000000
112047;-1,69901100954385;0,534110417970439;#000000
360981;-0,66853896707019;-0,137525436962448;#060606
643839;0,501873723146803;-1,67833710416143;#000000
830071;1,27366759857975;-0,782822630917576;#000000
118140;-1,6735672554087;0,869928345436883;#040404
329232;-0,799998363435142;-0,104602110740248;#000000
252147;-1,11804529012454;1,77202748392517;#010101
355556;-0,68974209551615;1,87079746259177;#0A0A0A
699099;0,730867510363171;-1,44128915536158;#050505
909708;1,60443640233672;0,764573701525842;#030303
490778;-0,129979504542806;1,51522553939201;#000000
528762;0,0269236459572986;0,883097675925763;#000000
645458;0,510354974525187;1,14648428570337;#060606
329385;-0,799998363435142;-1,11205589313958;#000000
233824;-1,19437655253;1,05429897228121;#090909
153902;-1,52514535628698;1,38353223450321;#070707
312960;-0,867848374462215;-0,842084618117537;#010101
263718;-1,07139840754343;-0,24946474611793;#000000
115078;-1,68628913247627;0,804081692992483;#010101
174598;-1,44033284250313;-0,0387554582958473;#000000
922015;1,65532391060703;0,639465061881481;#000000
894338;1,54082701699884;0,830420353970243;#030303
744990;0,921695666376812;-0,196787424162409;#010101
589356;0,277120561619627;-0,28897273758457;#030303
689892;0,692701879160443;-1,50055114256154;#0C0C0C
595505;0,302564315754779;-0,321896063806771;#000000
627030;0,434023712119731;1,12014562472561;#080808
139584;-1,58451411593566;1,26500826010329;#000000
314994;-0,85936712308383;-0,749899304695376;#030303
936432;1,71469267025572;0,106107177081834;#000000
807458;1,18037383341752;-0,223126085140169;#000000
353542;-0,698223346894534;1,64691884428081;#000000
937477;1,71893329594491;-0,0321707930514072;#000000
421639;-0,418342051407862;-1,73101442611695;#060606
597745;0,311045567133163;-1,58615179073927;#030303
676580;0,637573745200947;-1,50055114256154;#070707
941541;1,73589579870168;0,178538494770675;#000000
279010;-1,00778902220555;0,198292490503995;#090909
318081;-0,846645246016254;-0,848669283361977;#050505
501532;-0,0875732476508855;-1,86929239625019;#0C0C0C
113085;-1,69477038385466;0,441925104548278;#0C0C0C
600570;0,323767444200739;0,0402605246374336;#000000
327342;-0,808479614813526;-1,14497921936178;#080808
415160;-0,443785805543014;0,474848430770479;#020202
583191;0,251676807484475;-0,150694767451329;#000000
752230;0,951380046201156;-0,670883321762095;#000000
485991;-0,151182632988766;-0,677467987006535;#060606
495391;-0,113017001786038;-1,88904639198351;#0C0C0C
340207;-0,75335148085403;1,79836614490293;#000000
435630;-0,358973291759174;0,540695083214879;#010101
752007;0,951380046201156;0,797497027748043;#000000
855639;1,37968324080955;-0,572113343095494;#020202
330417;-0,79575773774595;-1,1647332150951;#010101
755299;0,964101923268732;-0,651129326028774;#000000
195935;-1,3512797030301;1,06088363752565;#070707
518544;-0,0154826109346214;0,738235040548082;#000000
476540;-0,189348264191494;0,869928345436883;#000000
914990;1,62563953078268;-0,30214206807345;#000000
822733;1,2439832187554;0,336570460637237;#010101
188770;-1,38096408285445;1,04112964179233;#000000
358943;-0,677020218448574;-0,203372089406849;#010101
732845;0,870808158106508;-1,13839455411734;#010101
839051;1,31183322978248;0,771158366770282;#080808
913936;1,62139890509349;-0,104602110740248;#050505
317992;-0,846645246016254;-0,26263407660681;#000000
409021;-0,469229559678166;0,441925104548278;#080808
634556;0,463708091944075;-1,23716453278394;#000000
436691;-0,354732666069982;0,297062469170597;#000000
665326;0,590926862619835;-1,56639779500595;#000000
929198;1,68500829043137;0,540695083214879;#000000
484966;-0,155423258677958;-0,670883321762095;#000000
450980;-0,295363906421294;0,60654173565928;#090909
865626;1,42208949770147;1,09380696374785;#020202
361186;-0,66853896707019;-1,48738181207266;#000000
847447;1,34575823529601;-0,572113343095494;#050505
473450;-0,20207014125907;0,988452319836805;#030303
299232;-0,922976508421711;1,89713612356954;#000000
759404;0,9810644260255;-0,710391313228735;#0B0B0B
598520;0,315286192822355;0,0534298551263138;#040404
434607;-0,363213917448366;0,534110417970439;#000000
531854;0,0396455230248746;0,751404371036962;#000000
232988;-1,19861717821919;-0,183618093673529;#070707
592400;0,289842438687203;-0,104602110740248;#0B0B0B
120200;-1,66508600403031;0,790912362503602;#000000
334339;-0,778795234989182;-0,0190014625625271;#030303
487013;-0,146942007299574;-0,664298656517655;#050505
472665;-0,206310766948262;-0,585282673584374;#060606
470429;-0,214792018326646;0,652634392370361;#060606
940496;1,73165517301248;0,316816464903917;#020202
935410;1,71045204456652;0,0929378465929542;#000000
753262;0,955620671890348;-0,723560643717615;#000000
273959;-1,02899215065151;-0,25604941136237;#000000
942558;1,74013642439087;0,224631151481756;#070707
585102;0,260158058862859;0,751404371036962;#000000
108953;-1,71173288661142;0,678973053348121;#070707
526711;0,0184423945789146;0,902851671659084;#020202
168452;-1,46577659663829;-0,0255861278069672;#010101
649981;0,527317477281955;-1,66516777367255;#000000
770505;1,02771130860661;0,362909121614997;#020202
183818;-1,40216721130041;-0,0650941192736076;#010101
386803;-0,56252332484039;-1,59932112122815;#020202
